2015-12-07 18:49:14 -- (0, ['WOinc'], 'Ne')
2015-12-07 19:24:10 -- (11, ['Others'], 'Ne')
2015-12-07 19:24:10 -- (12, ['Nn'], 'Ne')
2015-12-07 19:24:10 -- (13, ['Others'], 'Ne')
2015-12-07 19:24:10 -- (14, ['Trans'], 'Ne')
2015-12-07 19:24:10 -- (15, ['Ne'], 'Ne')
2015-12-07 19:24:10 -- (16, ['Trans'], 'Ne')
2015-12-07 19:24:10 -- (17, ['Ne'], 'Ne')
2015-12-07 19:24:10 -- (18, ['Others'], 'Ne')
2015-12-07 19:24:10 -- (19, ['Um'], 'Ne')
2015-12-07 19:24:10 -- (20, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:10 -- (21, ['Others'], 'Ne')
2015-12-07 19:24:10 -- (22, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:11 -- (2, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (3, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (4, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (5, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (6, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (7, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (8, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (9, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (11, ['Others'], 'Ne')
2015-12-07 19:24:11 -- (12, ['Others'], 'Ne')
2015-12-07 19:24:11 -- (13, ['Mec'], 'Ne')
2015-12-07 19:24:11 -- (14, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (15, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (16, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (17, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (18, ['Trans'], 'Ne')
2015-12-07 19:24:11 -- (19, ['Ne'], 'Ne')
2015-12-07 19:24:11 -- (20, ['Others'], 'Ne')
2015-12-07 19:24:11 -- (21, ['Spar'], 'Ne')
2015-12-07 19:24:11 -- (22, ['Ne'], 'Ne')
2015-12-07 19:24:13 -- (0, ['Ne'], 'Ne')
2015-12-07 19:24:13 -- (1, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (2, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (3, ['Um'], 'Ne')
2015-12-07 19:24:13 -- (4, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (5, ['Mec'], 'Ne')
2015-12-07 19:24:13 -- (6, ['Vform'], 'Ne')
2015-12-07 19:24:13 -- (7, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (8, ['WOadv'], 'Ne')
2015-12-07 19:24:13 -- (9, ['Vm'], 'Ne')
2015-12-07 19:24:13 -- (10, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (11, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (12, ['Um'], 'Ne')
2015-12-07 19:24:13 -- (13, ['Ssub'], 'Ne')
2015-12-07 19:24:13 -- (14, ['SVA'], 'Ne')
2015-12-07 19:24:13 -- (15, ['Nn'], 'Ne')
2015-12-07 19:24:13 -- (16, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (17, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (18, ['Um'], 'Ne')
2015-12-07 19:24:13 -- (19, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (20, ['Nn'], 'Ne')
2015-12-07 19:24:13 -- (21, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (22, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (23, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (24, ['Srun'], 'Ne')
2015-12-07 19:24:13 -- (25, ['Nn'], 'Ne')
2015-12-07 19:24:13 -- (26, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (27, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (28, ['WOinc'], 'Ne')
2015-12-07 19:24:13 -- (29, ['Cit'], 'Ne')
2015-12-07 19:24:13 -- (30, ['Srun'], 'Ne')
2015-12-07 19:24:13 -- (31, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (32, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (33, ['Nn'], 'Ne')
2015-12-07 19:24:13 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:13 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:13 -- (2, ['Um'], 'Ne')
2015-12-07 19:24:13 -- (3, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (4, ['Others'], 'Ne')
2015-12-07 19:24:13 -- (5, ['Um'], 'Ne')
2015-12-07 19:24:13 -- (6, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (7, ['Trans'], 'Ne')
2015-12-07 19:24:13 -- (8, ['Ne'], 'Ne')
2015-12-07 19:24:13 -- (9, ['Trans'], 'Ne')
2015-12-07 19:24:13 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:13 -- (11, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:13 -- (12, ['Trans'], 'Ne')
2015-12-07 19:24:13 -- (13, ['Ne'], 'Ne')
2015-12-07 19:24:13 -- (14, ['Trans'], 'Ne')
2015-12-07 19:24:13 -- (15, ['Ne'], 'Ne')
2015-12-07 19:24:15 -- (0, ['Ne'], 'Ne')
2015-12-07 19:24:15 -- (1, ['Cit'], 'Ne')
2015-12-07 19:24:15 -- (2, ['Cit'], 'Ne')
2015-12-07 19:24:15 -- (3, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (4, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (5, ['Vform'], 'Ne')
2015-12-07 19:24:15 -- (6, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (7, ['V0'], 'Ne')
2015-12-07 19:24:15 -- (8, ['Cit'], 'Ne')
2015-12-07 19:24:15 -- (9, ['Srun'], 'Ne')
2015-12-07 19:24:15 -- (10, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (11, ['Nn'], 'Ne')
2015-12-07 19:24:15 -- (12, ['Nn'], 'Ne')
2015-12-07 19:24:15 -- (13, ['Vform'], 'Ne')
2015-12-07 19:24:15 -- (14, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (15, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:15 -- (16, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (17, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (18, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (19, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (20, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (21, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (22, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:15 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (2, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (3, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (4, ['Trans'], 'Ne')
2015-12-07 19:24:15 -- (5, ['Trans'], 'Ne')
2015-12-07 19:24:15 -- (6, ['Ne'], 'Ne')
2015-12-07 19:24:15 -- (7, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (8, ['WOinc'], 'Ne')
2015-12-07 19:24:15 -- (9, ['SVA'], 'Ne')
2015-12-07 19:24:15 -- (10, ['Trans'], 'Ne')
2015-12-07 19:24:15 -- (11, ['Ne'], 'Ne')
2015-12-07 19:24:15 -- (12, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (13, ['Um'], 'Ne')
2015-12-07 19:24:15 -- (14, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:15 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:15 -- (16, ['Ne'], 'Ne')
2015-12-07 19:24:17 -- (0, ['Ne'], 'Ne')
2015-12-07 19:24:17 -- (1, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (2, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (3, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (4, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (5, ['Mec'], 'Ne')
2015-12-07 19:24:17 -- (6, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (7, ['Um'], 'Ne')
2015-12-07 19:24:17 -- (8, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (9, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (10, ['Srun'], 'Ne')
2015-12-07 19:24:17 -- (11, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:17 -- (12, ['Um'], 'Ne')
2015-12-07 19:24:17 -- (13, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:17 -- (14, ['Srun'], 'Ne')
2015-12-07 19:24:17 -- (15, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (16, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (17, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (18, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (19, ['WOinc'], 'Ne')
2015-12-07 19:24:17 -- (20, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (21, ['WOinc'], 'Ne')
2015-12-07 19:24:17 -- (22, ['Srun'], 'Ne')
2015-12-07 19:24:17 -- (23, ['WOinc'], 'Ne')
2015-12-07 19:24:17 -- (24, ['Srun'], 'Ne')
2015-12-07 19:24:17 -- (25, ['Nn'], 'Ne')
2015-12-07 19:24:17 -- (26, ['Cit'], 'Ne')
2015-12-07 19:24:17 -- (27, ['WOadv'], 'Ne')
2015-12-07 19:24:19 -- (0, ['Ne'], 'Ne')
2015-12-07 19:24:19 -- (1, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (2, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (3, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (4, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (5, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (6, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (7, ['Vform'], 'Ne')
2015-12-07 19:24:19 -- (8, ['Ne'], 'Ne')
2015-12-07 19:24:19 -- (9, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (10, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (11, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (12, ['Nn'], 'Ne')
2015-12-07 19:24:19 -- (13, ['Nn'], 'Ne')
2015-12-07 19:24:19 -- (14, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (15, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (16, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (17, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (18, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (19, ['Mec'], 'Ne')
2015-12-07 19:24:19 -- (20, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:19 -- (21, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (22, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (23, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (24, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (25, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (26, ['Nn'], 'Ne')
2015-12-07 19:24:19 -- (27, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (28, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:19 -- (29, ['WOinc'], 'Ne')
2015-12-07 19:24:19 -- (30, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (31, ['Srun'], 'Ne')
2015-12-07 19:24:19 -- (32, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:19 -- (33, ['Um'], 'Ne')
2015-12-07 19:24:19 -- (34, ['WOadv'], 'Ne')
2015-12-07 19:24:19 -- (35, ['Nn'], 'Ne')
2015-12-07 19:24:19 -- (36, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (37, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (38, ['Cit'], 'Ne')
2015-12-07 19:24:19 -- (39, ['Srun'], 'Ne')
2015-12-07 19:24:19 -- (40, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:19 -- (41, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:19 -- (42, ['Nn'], 'Ne')
2015-12-07 19:24:19 -- (43, ['Um'], 'Ne')
2015-12-07 19:24:20 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:20 -- (2, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (3, ['WOinc'], 'Ne')
2015-12-07 19:24:20 -- (4, ['Others'], 'Ne')
2015-12-07 19:24:20 -- (5, ['Others'], 'Ne')
2015-12-07 19:24:20 -- (6, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (7, ['Ne'], 'Ne')
2015-12-07 19:24:20 -- (8, ['Ne'], 'Ne')
2015-12-07 19:24:20 -- (9, ['Nn'], 'Ne')
2015-12-07 19:24:20 -- (10, ['Others'], 'Ne')
2015-12-07 19:24:20 -- (11, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (12, ['Ne'], 'Ne')
2015-12-07 19:24:20 -- (13, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (14, ['Vform'], 'Ne')
2015-12-07 19:24:20 -- (15, ['Trans'], 'Ne')
2015-12-07 19:24:20 -- (16, ['Ne'], 'Ne')
2015-12-07 19:24:20 -- (17, ['Others'], 'Ne')
2015-12-07 19:24:20 -- (18, ['Um'], 'Ne')
2015-12-07 19:24:20 -- (19, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:20 -- (20, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (2, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (3, ['Vform'], 'Ne')
2015-12-07 19:24:21 -- (4, ['Ne'], 'Ne')
2015-12-07 19:24:21 -- (5, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (6, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (7, ['Ne'], 'Ne')
2015-12-07 19:24:21 -- (8, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (9, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:21 -- (11, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (12, ['Ne'], 'Ne')
2015-12-07 19:24:21 -- (13, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:21 -- (14, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:21 -- (16, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- (17, ['Ne'], 'Ne')
2015-12-07 19:24:21 -- (18, ['Trans'], 'Ne')
2015-12-07 19:24:21 -- ('SSE random weights, only Ne-tags', 541.0)
2015-12-07 19:24:23 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (2, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (3, ['Others'], 'ArtOrDet')
2015-12-07 19:24:23 -- (4, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (5, ['Wform'], 'Ne')
2015-12-07 19:24:23 -- (6, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (7, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (8, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (9, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (10, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (11, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (12, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (13, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (14, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (16, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (17, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (18, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (19, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (20, ['Others'], 'Ne')
2015-12-07 19:24:23 -- (21, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (22, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (23, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (24, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (25, ['Trans'], 'Ne')
2015-12-07 19:24:23 -- (26, ['Ne'], 'Ne')
2015-12-07 19:24:23 -- (27, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:24 -- (2, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (3, ['Others'], 'Ne')
2015-12-07 19:24:24 -- (4, ['Others'], 'Ne')
2015-12-07 19:24:24 -- (5, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (6, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (7, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (8, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (9, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (11, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (12, ['Others'], 'Ne')
2015-12-07 19:24:24 -- (13, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (14, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (15, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (16, ['Um'], 'Spar')
2015-12-07 19:24:24 -- (17, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (18, ['Ne'], 'Ne')
2015-12-07 19:24:24 -- (19, ['Trans'], 'Ne')
2015-12-07 19:24:24 -- (20, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (2, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (3, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (4, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (5, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (6, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (7, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (8, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (9, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (10, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (11, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (12, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (13, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (14, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (16, ['Trans'], 'ArtOrDet')
2015-12-07 19:24:25 -- (17, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (18, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (19, ['WOinc'], 'Ne')
2015-12-07 19:24:25 -- (20, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (21, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (22, ['Trans'], 'Ne')
2015-12-07 19:24:25 -- (23, ['Ne'], 'Ne')
2015-12-07 19:24:25 -- (24, ['Others'], 'Ne')
2015-12-07 19:24:25 -- (25, ['Um'], 'Ne')
2015-12-07 19:24:25 -- (26, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:25 -- (27, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (0, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (2, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (3, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (4, ['Mec'], 'Ne')
2015-12-07 19:24:27 -- (5, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (6, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (7, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (8, ['Um'], 'Ne')
2015-12-07 19:24:27 -- (9, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:27 -- (11, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (12, ['WOadv'], 'Ne')
2015-12-07 19:24:27 -- (13, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (14, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (16, ['Npos'], 'Ne')
2015-12-07 19:24:27 -- (17, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (18, ['Um'], 'Ne')
2015-12-07 19:24:27 -- (19, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (20, ['Um'], 'Wci')
2015-12-07 19:24:27 -- (21, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (22, ['Um'], 'Wci')
2015-12-07 19:24:27 -- (23, ['Others'], 'Ne')
2015-12-07 19:24:27 -- (24, ['Trans'], 'Ne')
2015-12-07 19:24:27 -- (25, ['Ne'], 'Ne')
2015-12-07 19:24:27 -- (26, ['Trans'], 'Ne')
2015-12-07 19:24:28 -- (0, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (2, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (3, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (4, ['Nn'], 'Ne')
2015-12-07 19:24:28 -- (5, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (6, ['Spar'], 'Ne')
2015-12-07 19:24:28 -- (7, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (8, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (9, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (11, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (12, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (13, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (14, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (15, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (16, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (17, ['ArtOrDet'], 'Rloc-')
2015-12-07 19:24:28 -- (18, ['ArtOrDet'], 'Rloc-')
2015-12-07 19:24:28 -- (19, ['Others'], 'Rloc-')
2015-12-07 19:24:28 -- (20, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (21, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (22, ['Ne'], 'Ne')
2015-12-07 19:24:28 -- (23, ['Others'], 'Ne')
2015-12-07 19:24:28 -- (24, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (0, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (1, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (2, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (3, ['Ne'], 'ArtOrDet')
2015-12-07 19:24:32 -- (4, ['Nn'], 'Ne')
2015-12-07 19:24:32 -- (5, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (6, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (7, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (8, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (9, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (10, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (11, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (12, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (13, ['Vform'], 'Ne')
2015-12-07 19:24:32 -- (14, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (15, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (16, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (17, ['WOinc'], 'Ne')
2015-12-07 19:24:32 -- (18, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (19, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (20, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (21, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (22, ['Mec'], 'Ne')
2015-12-07 19:24:32 -- (23, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (24, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:32 -- (25, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:32 -- (26, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:32 -- (27, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (28, ['Nn'], 'Ne')
2015-12-07 19:24:32 -- (29, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (30, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (31, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (32, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (33, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (34, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (35, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (36, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (37, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (38, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (39, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (40, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (41, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (42, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (43, ['WOinc'], 'Ne')
2015-12-07 19:24:32 -- (44, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (45, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (46, ['WOinc'], 'Ne')
2015-12-07 19:24:32 -- (47, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (48, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (49, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (50, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (51, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (52, ['Nn'], 'Ne')
2015-12-07 19:24:32 -- (53, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (54, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (55, ['WOinc'], 'Ne')
2015-12-07 19:24:32 -- (56, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (57, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (58, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (59, ['WOinc'], 'Ne')
2015-12-07 19:24:32 -- (60, ['Trans'], 'Ne')
2015-12-07 19:24:32 -- (61, ['Others'], 'Ne')
2015-12-07 19:24:32 -- (62, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (63, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (64, ['Spar'], 'Ne')
2015-12-07 19:24:32 -- (65, ['ArtOrDet'], 'Ne')
2015-12-07 19:24:32 -- (66, ['Ne'], 'Ne')
2015-12-07 19:24:32 -- (67, ['Ne'], 'Ne')
